acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.0102,https://api.spotify.com/v1/audio-analysis/5QIKZWOHDPbGh5EpSqCXMG,0.776,174745,0.634,5QIKZWOHDPbGh5EpSqCXMG,0.168,7,0.119,-10.345,1,0.106,125.043,4,https://api.spotify.com/v1/tracks/5QIKZWOHDPbGh5EpSqCXMG,audio_features,spotify:track:5QIKZWOHDPbGh5EpSqCXMG,0.475
0.289,https://api.spotify.com/v1/audio-analysis/79iXIJKvBF0kI8aKZq78PB,0.805,236447,0.615,79iXIJKvBF0kI8aKZq78PB,0.524,5,0.11,-8.109,0,0.123,123.95,4,https://api.spotify.com/v1/tracks/79iXIJKvBF0kI8aKZq78PB,audio_features,spotify:track:79iXIJKvBF0kI8aKZq78PB,0.429
0.0236,https://api.spotify.com/v1/audio-analysis/5Rckv0KlMnXFc1m6HFIipn,0.727,209300,0.906,5Rckv0KlMnXFc1m6HFIipn,0.00142,2,0.172,-3.52,1,0.0482,125.081,4,https://api.spotify.com/v1/tracks/5Rckv0KlMnXFc1m6HFIipn,audio_features,spotify:track:5Rckv0KlMnXFc1m6HFIipn,0.107
0.0283,https://api.spotify.com/v1/audio-analysis/2YyVBV0klw0T6EvSVkCpuW,0.747,178347,0.751,2YyVBV0klw0T6EvSVkCpuW,3.71e-05,6,0.498,-5.053,1,0.0342,113.001,4,https://api.spotify.com/v1/tracks/2YyVBV0klw0T6EvSVkCpuW,audio_features,spotify:track:2YyVBV0klw0T6EvSVkCpuW,0.772
0.0071,https://api.spotify.com/v1/audio-analysis/0sewAzEf4LPv74l9Zpjvr9,0.809,198875,0.705,0sewAzEf4LPv74l9Zpjvr9,0.0294,1,0.15,-4.433,0,0.0405,122.972,4,https://api.spotify.com/v1/tracks/0sewAzEf4LPv74l9Zpjvr9,audio_features,spotify:track:0sewAzEf4LPv74l9Zpjvr9,0.398
0.0337,https://api.spotify.com/v1/audio-analysis/5FH8FTgGYT8sjXHMQtviC3,0.825,201412,0.635,5FH8FTgGYT8sjXHMQtviC3,0.0237,0,0.129,-6.629,1,0.039,120.995,4,https://api.spotify.com/v1/tracks/5FH8FTgGYT8sjXHMQtviC3,audio_features,spotify:track:5FH8FTgGYT8sjXHMQtviC3,0.503
0.00534,https://api.spotify.com/v1/audio-analysis/52wv7qTBhjY1dLhtK5TUB5,0.682,199360,0.694,52wv7qTBhjY1dLhtK5TUB5,0.0222,7,0.358,-6.018,0,0.0765,123.962,4,https://api.spotify.com/v1/tracks/52wv7qTBhjY1dLhtK5TUB5,audio_features,spotify:track:52wv7qTBhjY1dLhtK5TUB5,0.253
0.155,https://api.spotify.com/v1/audio-analysis/2Qkb9WNpWE9uJuP1srUmpm,0.851,217639,0.704,2Qkb9WNpWE9uJuP1srUmpm,8.68e-05,7,0.088,-4.489,0,0.0488,125.995,4,https://api.spotify.com/v1/tracks/2Qkb9WNpWE9uJuP1srUmpm,audio_features,spotify:track:2Qkb9WNpWE9uJuP1srUmpm,0.403
0.0248,https://api.spotify.com/v1/audio-analysis/4eTdAPz2rxPu3Rx4or0i9e,0.777,236129,0.608,4eTdAPz2rxPu3Rx4or0i9e,0.000697,0,0.23,-10.95,1,0.213,123.994,4,https://api.spotify.com/v1/tracks/4eTdAPz2rxPu3Rx4or0i9e,audio_features,spotify:track:4eTdAPz2rxPu3Rx4or0i9e,0.387
0.214,https://api.spotify.com/v1/audio-analysis/2hvRHQKgsj1NlxX1GyJBXN,0.893,204716,0.715,2hvRHQKgsj1NlxX1GyJBXN,0.0116,6,0.0717,-6.284,0,0.125,125.047,4,https://api.spotify.com/v1/tracks/2hvRHQKgsj1NlxX1GyJBXN,audio_features,spotify:track:2hvRHQKgsj1NlxX1GyJBXN,0.0465
0.147,https://api.spotify.com/v1/audio-analysis/0qNZFUSRdjlELqeyxegq6A,0.952,194429,0.62,0qNZFUSRdjlELqeyxegq6A,0.000129,10,0.0924,-10.524,0,0.229,120.998,4,https://api.spotify.com/v1/tracks/0qNZFUSRdjlELqeyxegq6A,audio_features,spotify:track:0qNZFUSRdjlELqeyxegq6A,0.501
0.0663,https://api.spotify.com/v1/audio-analysis/7anJjQNSjKhPfkvRGBKiHJ,0.757,308547,0.684,7anJjQNSjKhPfkvRGBKiHJ,0.00795,0,0.0837,-5.174,1,0.0411,126.016,4,https://api.spotify.com/v1/tracks/7anJjQNSjKhPfkvRGBKiHJ,audio_features,spotify:track:7anJjQNSjKhPfkvRGBKiHJ,0.156
0.00177,https://api.spotify.com/v1/audio-analysis/4Ptzp31UszO8vPqoSKtr8U,0.841,271298,0.608,4Ptzp31UszO8vPqoSKtr8U,0.0525,10,0.0382,-5.326,0,0.0402,123.029,4,https://api.spotify.com/v1/tracks/4Ptzp31UszO8vPqoSKtr8U,audio_features,spotify:track:4Ptzp31UszO8vPqoSKtr8U,0.41
0.248,https://api.spotify.com/v1/audio-analysis/74miq4ubMDpEZWtdEh8u9R,0.817,264979,0.576,74miq4ubMDpEZWtdEh8u9R,0.000274,4,0.0919,-7.475,0,0.111,117.991,4,https://api.spotify.com/v1/tracks/74miq4ubMDpEZWtdEh8u9R,audio_features,spotify:track:74miq4ubMDpEZWtdEh8u9R,0.432
0.0232,https://api.spotify.com/v1/audio-analysis/5e3sZ8Mi0lzUy7qgFWIqHq,0.704,185260,0.726,5e3sZ8Mi0lzUy7qgFWIqHq,0.000549,2,0.325,-6.741,1,0.0549,122.001,4,https://api.spotify.com/v1/tracks/5e3sZ8Mi0lzUy7qgFWIqHq,audio_features,spotify:track:5e3sZ8Mi0lzUy7qgFWIqHq,0.446
0.406,https://api.spotify.com/v1/audio-analysis/7vNBXuFDkYrN2qsUk8hiEJ,0.505,216967,0.913,7vNBXuFDkYrN2qsUk8hiEJ,0.00405,8,0.121,-3.182,1,0.0831,115.848,4,https://api.spotify.com/v1/tracks/7vNBXuFDkYrN2qsUk8hiEJ,audio_features,spotify:track:7vNBXuFDkYrN2qsUk8hiEJ,0.682
0.0903,https://api.spotify.com/v1/audio-analysis/7mlOgjP1dCg36dnF9yXlhO,0.767,165981,0.809,7mlOgjP1dCg36dnF9yXlhO,5.14e-06,9,0.111,-4.379,1,0.0436,107.001,4,https://api.spotify.com/v1/tracks/7mlOgjP1dCg36dnF9yXlhO,audio_features,spotify:track:7mlOgjP1dCg36dnF9yXlhO,0.742
0.175,https://api.spotify.com/v1/audio-analysis/32DZaPI86o57TZUZbh6587,0.895,148135,0.623,32DZaPI86o57TZUZbh6587,0.000372,9,0.0913,-8.275,0,0.242,127.968,4,https://api.spotify.com/v1/tracks/32DZaPI86o57TZUZbh6587,audio_features,spotify:track:32DZaPI86o57TZUZbh6587,0.193
0.0276,https://api.spotify.com/v1/audio-analysis/6ml4HmG8o9zcqUiR3HW0Jb,0.689,182592,0.735,6ml4HmG8o9zcqUiR3HW0Jb,3.35e-05,6,0.149,-7.838,1,0.0411,122.003,4,https://api.spotify.com/v1/tracks/6ml4HmG8o9zcqUiR3HW0Jb,audio_features,spotify:track:6ml4HmG8o9zcqUiR3HW0Jb,0.541
0.00785,https://api.spotify.com/v1/audio-analysis/7Ipab56QLTyTR54rzQCJLr,0.766,200488,0.878,7Ipab56QLTyTR54rzQCJLr,1.81e-05,3,0.166,-3.653,0,0.0572,123.054,4,https://api.spotify.com/v1/tracks/7Ipab56QLTyTR54rzQCJLr,audio_features,spotify:track:7Ipab56QLTyTR54rzQCJLr,0.66
0.135,https://api.spotify.com/v1/audio-analysis/22g4zqxXzZW1laM31gT2Yz,0.849,204590,0.498,22g4zqxXzZW1laM31gT2Yz,0.0292,0,0.0638,-6.691,1,0.0393,122.013,4,https://api.spotify.com/v1/tracks/22g4zqxXzZW1laM31gT2Yz,audio_features,spotify:track:22g4zqxXzZW1laM31gT2Yz,0.624
0.0893,https://api.spotify.com/v1/audio-analysis/611dhtlcaJCE71pKHyNdqV,0.808,168688,0.648,611dhtlcaJCE71pKHyNdqV,0.000268,8,0.135,-9.495,1,0.186,122.041,4,https://api.spotify.com/v1/tracks/611dhtlcaJCE71pKHyNdqV,audio_features,spotify:track:611dhtlcaJCE71pKHyNdqV,0.521
0.0861,https://api.spotify.com/v1/audio-analysis/3AmsvyXCTarGYmjfMP2RbK,0.785,247742,0.645,3AmsvyXCTarGYmjfMP2RbK,1.31e-06,3,0.111,-5.758,1,0.128,124.047,4,https://api.spotify.com/v1/tracks/3AmsvyXCTarGYmjfMP2RbK,audio_features,spotify:track:3AmsvyXCTarGYmjfMP2RbK,0.326
0.0132,https://api.spotify.com/v1/audio-analysis/1GgLWuPrzh6mOnAjj3T9CC,0.733,185455,0.699,1GgLWuPrzh6mOnAjj3T9CC,1.99e-05,6,0.107,-5.476,0,0.0374,109.994,4,https://api.spotify.com/v1/tracks/1GgLWuPrzh6mOnAjj3T9CC,audio_features,spotify:track:1GgLWuPrzh6mOnAjj3T9CC,0.532
0.0763,https://api.spotify.com/v1/audio-analysis/6aOoI1wfVF6xoj0mmyW4eE,0.638,210968,0.816,6aOoI1wfVF6xoj0mmyW4eE,0.0,9,0.0878,-4.706,0,0.148,124.144,4,https://api.spotify.com/v1/tracks/6aOoI1wfVF6xoj0mmyW4eE,audio_features,spotify:track:6aOoI1wfVF6xoj0mmyW4eE,0.121
0.0417,https://api.spotify.com/v1/audio-analysis/40tF4AA5hOwgQFmnN4KoSV,0.702,153024,0.866,40tF4AA5hOwgQFmnN4KoSV,0.228,2,0.708,-4.765,1,0.083,123.93,4,https://api.spotify.com/v1/tracks/40tF4AA5hOwgQFmnN4KoSV,audio_features,spotify:track:40tF4AA5hOwgQFmnN4KoSV,0.583
0.0199,https://api.spotify.com/v1/audio-analysis/18w23eQ7AC9vbguzngFzIq,0.85,212315,0.739,18w23eQ7AC9vbguzngFzIq,0.00214,1,0.212,-4.545,0,0.0662,122.001,4,https://api.spotify.com/v1/tracks/18w23eQ7AC9vbguzngFzIq,audio_features,spotify:track:18w23eQ7AC9vbguzngFzIq,0.748
0.309,https://api.spotify.com/v1/audio-analysis/7IMGshuSNOXHgmboboPpIH,0.701,173040,0.816,7IMGshuSNOXHgmboboPpIH,7.79e-05,8,0.153,-5.95,1,0.0608,125.068,4,https://api.spotify.com/v1/tracks/7IMGshuSNOXHgmboboPpIH,audio_features,spotify:track:7IMGshuSNOXHgmboboPpIH,0.316
0.0649,https://api.spotify.com/v1/audio-analysis/7E4JjEBNJSBbSr8FLLfoKk,0.638,168923,0.892,7E4JjEBNJSBbSr8FLLfoKk,3.23e-05,8,0.128,-2.57,1,0.0918,119.847,4,https://api.spotify.com/v1/tracks/7E4JjEBNJSBbSr8FLLfoKk,audio_features,spotify:track:7E4JjEBNJSBbSr8FLLfoKk,0.548
0.00459,https://api.spotify.com/v1/audio-analysis/5uy1SEASb2BgGeOIoLfhPK,0.791,180974,0.659,5uy1SEASb2BgGeOIoLfhPK,0.00013,11,0.0626,-7.485,0,0.0332,111.998,4,https://api.spotify.com/v1/tracks/5uy1SEASb2BgGeOIoLfhPK,audio_features,spotify:track:5uy1SEASb2BgGeOIoLfhPK,0.332
0.0279,https://api.spotify.com/v1/audio-analysis/59ejwWfnW1VToaG30KReZL,0.759,211193,0.715,59ejwWfnW1VToaG30KReZL,0.00043,11,0.0733,-7.529,0,0.0337,120.028,4,https://api.spotify.com/v1/tracks/59ejwWfnW1VToaG30KReZL,audio_features,spotify:track:59ejwWfnW1VToaG30KReZL,0.444
0.291,https://api.spotify.com/v1/audio-analysis/0SVvv5Xq5U0kVcNWsUul2Y,0.725,174798,0.866,0SVvv5Xq5U0kVcNWsUul2Y,0.321,8,0.0998,-6.808,1,0.0446,123.999,4,https://api.spotify.com/v1/tracks/0SVvv5Xq5U0kVcNWsUul2Y,audio_features,spotify:track:0SVvv5Xq5U0kVcNWsUul2Y,0.114
0.291,https://api.spotify.com/v1/audio-analysis/52dsoKTcQwmOEwSRvoD2Ae,0.757,244265,0.646,52dsoKTcQwmOEwSRvoD2Ae,0.836,6,0.109,-7.428,0,0.0712,118.016,4,https://api.spotify.com/v1/tracks/52dsoKTcQwmOEwSRvoD2Ae,audio_features,spotify:track:52dsoKTcQwmOEwSRvoD2Ae,0.175
0.253,https://api.spotify.com/v1/audio-analysis/5Jrqed6NMJGX0myYXR7s9X,0.725,180242,0.915,5Jrqed6NMJGX0myYXR7s9X,0.0185,8,0.246,-4.73,0,0.0426,124.016,4,https://api.spotify.com/v1/tracks/5Jrqed6NMJGX0myYXR7s9X,audio_features,spotify:track:5Jrqed6NMJGX0myYXR7s9X,0.812
0.0172,https://api.spotify.com/v1/audio-analysis/70nr0Rr3BFoxZo8ZOAgHdE,0.755,255476,0.745,70nr0Rr3BFoxZo8ZOAgHdE,0.559,9,0.151,-4.761,1,0.0313,126.025,4,https://api.spotify.com/v1/tracks/70nr0Rr3BFoxZo8ZOAgHdE,audio_features,spotify:track:70nr0Rr3BFoxZo8ZOAgHdE,0.427
0.589,https://api.spotify.com/v1/audio-analysis/1f4p1hDsYdSrgmNeIlwpad,0.676,224434,0.644,1f4p1hDsYdSrgmNeIlwpad,1.34e-06,10,0.0995,-6.647,0,0.112,106.073,4,https://api.spotify.com/v1/tracks/1f4p1hDsYdSrgmNeIlwpad,audio_features,spotify:track:1f4p1hDsYdSrgmNeIlwpad,0.459
0.0429,https://api.spotify.com/v1/audio-analysis/7kGIyYQc44EQcJR3HH314y,0.73,209244,0.877,7kGIyYQc44EQcJR3HH314y,0.000694,6,0.286,-4.35,0,0.0845,119.024,4,https://api.spotify.com/v1/tracks/7kGIyYQc44EQcJR3HH314y,audio_features,spotify:track:7kGIyYQc44EQcJR3HH314y,0.708
0.11,https://api.spotify.com/v1/audio-analysis/19Y4vTCoDl0Nu4fnO6jMZE,0.808,169253,0.821,19Y4vTCoDl0Nu4fnO6jMZE,0.0114,2,0.113,-3.712,0,0.0548,120.008,4,https://api.spotify.com/v1/tracks/19Y4vTCoDl0Nu4fnO6jMZE,audio_features,spotify:track:19Y4vTCoDl0Nu4fnO6jMZE,0.403
0.0138,https://api.spotify.com/v1/audio-analysis/6D5pfooPP6hi99RaXjkDsP,0.567,214912,0.813,6D5pfooPP6hi99RaXjkDsP,9.03e-06,1,0.125,-5.744,0,0.0581,126.044,4,https://api.spotify.com/v1/tracks/6D5pfooPP6hi99RaXjkDsP,audio_features,spotify:track:6D5pfooPP6hi99RaXjkDsP,0.114
